,Z-XX-A-m,Binding,Predicted
0,0-n-1,1.7825748e-08,72.73280157084764
1,1-H-1,1.7825748e-08,39.814067448455845
2,1-H-2,2.225,50.3946140355207
3,1-H-3,8.482,41.508770563662054
4,1-H-4,5.6040006,44.71371266987548
5,1-H-5,6.685,42.70399497915805
6,1-H-6,5.747,42.62786593598873
7,1-H-7,6.6179996,44.081918162424124
8,2-He-3,7.719,51.493157846942545
9,2-He-4,28.296,50.5449817844443
10,2-He-5,27.402998,48.64969980914146
11,2-He-6,29.269,50.04551870735735
12,2-He-7,28.835,52.683508003979924
13,2-He-8,31.408998,52.72111165817827
14,2-He-9,30.139,59.71823465650529
15,2-He-10,30.34,55.853377320963894
16,3-Li-3,-6.833,58.36953359005601
17,3-Li-4,4.619,53.3586865362376
18,3-Li-5,26.330002,64.7268398638852
19,3-Li-6,31.994999,61.45114289690555
20,3-Li-7,39.245003,66.67952716837452
21,3-Li-8,41.278,64.09516252610833
22,3-Li-8,40.297,66.95532114817948
23,3-Li-9,45.342,64.94944662278519
24,3-Li-10,45.318,67.97927474482358
25,3-Li-11,45.642002,67.7116513969861
26,3-Li-12,44.411,74.99779292571172
27,4-Be-5,-0.7720002,51.38366669179127
28,4-Be-6,26.924002,59.68090439821408
29,4-Be-7,37.601,72.45203178553284
30,4-Be-8,56.5,68.52969881900027
31,4-Be-9,58.167004,66.90429766059667
32,4-Be-10,64.979,68.27494851273299
33,4-Be-10,61.611,66.44161804998666
34,4-Be-10,58.8,75.40882414380835
35,4-Be-11,65.483,71.87893928499892
36,4-Be-12,68.651,72.02854933669418
37,4-Be-13,68.55,79.77062150277943
38,4-Be-14,69.921005,75.3556213002801
39,4-Be-15,68.143,84.3914810120389
40,4-Be-16,68.313995,80.68369353080169
41,5-B-6,0.9170002,48.65650346157328
42,5-B-7,24.718,63.74803564847633
43,5-B-8,37.738,77.50031845600532
44,5-B-9,56.315998,93.76935900362209
45,5-B-10,64.753,88.11011840513349
46,5-B-11,76.206,91.10644381158055
47,5-B-12,79.577,88.90613792834432
48,5-B-13,84.455,89.81884282471985
49,5-B-14,85.426,89.19774200289325
50,5-B-15,88.187996,97.73224048883841
51,5-B-16,88.152,92.06755540614203
52,5-B-17,89.533005,87.7174203354381
53,5-B-18,89.075005,99.82329736758396
54,5-B-19,90.046005,94.04571539786458
55,6-C-8,24.783,62.55358455283195
56,6-C-9,39.039,74.55821136359872
57,6-C-10,60.322002,73.43489007167891
58,6-C-10,56.968002,80.08885433868319
59,6-C-11,73.441,88.40174591361732
60,6-C-12,92.163,86.45519048875943
61,6-C-13,97.11,91.98031086651982
62,6-C-14,105.285995,93.03694699103386
63,6-C-15,106.505,92.93532963800803
64,6-C-16,110.755005,95.43786297961326
65,6-C-17,111.483,104.169456480667
66,6-C-18,115.661995,99.75740114265308
67,6-C-19,116.244,112.92626489567012
68,6-C-20,119.175,107.04009788294883
69,6-C-21,118.80701,107.43069470981509
70,6-C-22,119.579,113.87283963928373
71,7-N-10,36.438,84.98721069368348
72,7-N-11,58.689,80.118224870421
73,7-N-12,74.043,101.88309337717668
74,7-N-13,94.107,124.27253873943539
75,7-N-14,104.660995,120.66307223771513
76,7-N-14,96.171005,130.2631898565516
77,7-N-14,95.69701,122.56268167966232
78,7-N-14,95.532,134.8214338917658
79,7-N-15,115.493996,127.15105394384267
80,7-N-16,117.983,127.11399708145856
81,7-N-17,123.867,138.28392275381088
82,7-N-18,126.695,151.74265647019448
83,7-N-19,132.019,150.64187081233413
84,7-N-20,134.183,152.0517188262418
85,7-N-21,138.77501,145.80168529506028
86,7-N-22,140.056,138.35648983887583
87,7-N-23,141.768,138.68061240375042
88,7-N-24,140.739,148.99643363959342
89,7-N-25,139.811,147.62643893763425
90,8-O-12,58.55,81.62299594328553
91,8-O-13,75.558,97.1289572688453
92,8-O-14,98.734,91.45880426800625
93,8-O-15,111.958,110.83620005350188
94,8-O-16,127.620995,111.23266317540408
95,8-O-17,131.765,118.59790204571934
96,8-O-18,139.808,120.16731172234194
97,8-O-19,143.76399,131.26222536908836
98,8-O-20,151.373,127.22893272081762
99,8-O-21,155.17899,133.68527861483395
100,8-O-22,162.034,148.27774610154333
101,8-O-23,164.77501,149.0673915944621
102,8-O-24,168.387,152.25059482040257
103,8-O-25,168.128,163.16257536002993
104,8-O-26,167.9,161.76906861005725
105,8-O-27,166.67099,178.83564407534152
106,8-O-28,165.843,171.18283957859128
107,9-F-14,73.259,126.49670036839694
108,9-F-15,97.25,119.59157118716465
109,9-F-16,111.422005,121.84979013484346
110,9-F-17,128.222,145.48631139921397
111,9-F-18,137.372,146.41856019729377
112,9-F-18,137.372,153.02985126885028
113,9-F-18,137.372,146.5216070203483
114,9-F-18,137.372,159.22914251966776
115,9-F-18,137.372,140.45432693611832
116,9-F-19,147.80301,154.26560076909513
117,9-F-19,143.12,148.0658095943332
118,9-F-19,142.696,160.0791069610119
119,9-F-19,142.466,142.327916899018
120,9-F-19,142.33899,157.11135533251615
121,9-F-19,142.182,145.4849209857434
122,9-F-20,154.405,156.25750085797907
123,9-F-21,162.507,170.76401267148555
124,9-F-22,167.738,168.20879203291983
125,9-F-23,175.273,179.53292861951888
126,9-F-24,179.114,179.85077088984102
127,9-F-25,183.476,182.79329198176416
128,9-F-26,184.547,201.92880269125104
129,9-F-27,185.989,213.29746375415476
130,9-F-28,185.76,210.7613808290884
131,9-F-29,186.73201,228.4308020809144
132,9-F-30,186.203,219.44376306685805
133,9-F-31,186.875,242.04751176375152
134,10-Ne-16,97.322,116.32642730220036
135,10-Ne-17,112.931,117.62123812969774
136,10-Ne-18,132.145,125.56679496380687
137,10-Ne-19,143.782,151.46013695107402
138,10-Ne-20,160.647,153.95319517166914
139,10-Ne-20,155.026,160.0413939484507
140,10-Ne-21,167.40901,162.7272040948868
141,10-Ne-22,177.77199,165.64044839081168
142,10-Ne-23,182.974,180.1620829036385
143,10-Ne-24,191.84299,179.15284581810982
144,10-Ne-25,196.07301,180.27425333867967
145,10-Ne-26,201.605,183.78889051718267
146,10-Ne-27,203.036,202.8861882901639
147,10-Ne-28,206.93799,192.0220442229733
148,10-Ne-29,208.149,203.70036130160838
149,10-Ne-30,211.221,202.7497402985692
150,10-Ne-31,211.59201,220.03411075478795
151,10-Ne-32,213.164,213.17855996848644
152,10-Ne-33,212.535,235.0895234367028
153,10-Ne-34,213.50699,223.7163786809221
154,11-Na-18,112.490005,126.35098816120626
155,11-Na-19,131.824,127.76380447353424
156,11-Na-20,145.975,135.4912226189971
157,11-Na-21,163.07799,162.42200052678587
158,11-Na-22,174.148,165.3220905739218
159,11-Na-23,186.567,174.162683117494
160,11-Na-24,193.52701,177.05628977597505
161,11-Na-24-m,193.055,187.8245265589431
162,11-Na-25,202.53801,191.2705179308206
163,11-Na-26,208.114,190.61388345237822
164,11-Na-27,214.84099,195.7543357888013
165,11-Na-28,218.384,207.60134595344962
166,11-Na-29,222.802,209.74253583025188
167,11-Na-30,225.178,211.37672471424193
168,11-Na-31,228.96,215.1745219394192
169,11-Na-32,230.58101,233.1340709278956
170,11-Na-33,232.853,223.9727459286973
171,11-Na-34,233.02399,234.70992493661495
172,11-Na-35,234.296,234.15604045138508
173,11-Na-36,233.96701,250.12212708865107
174,11-Na-37,234.739,243.91268113271147
175,12-Mg-19,110.969,127.93196639035642
176,12-Mg-20,134.47,139.11670230956378
177,12-Mg-21,149.20099,141.1717021738142
178,12-Mg-22,168.579,149.28545216999203
179,12-Mg-23,181.728,178.16982349441946
180,12-Mg-23-m,172.132,161.5458681914732
181,12-Mg-24,198.26,181.465072174415
182,12-Mg-25,205.59099,190.75868954741955
183,12-Mg-26,216.685,194.3806697703749
184,12-Mg-27,223.127,208.69213313242048
185,12-Mg-28,231.631,208.80450666156412
186,12-Mg-29,235.30301,220.87431105659158
187,12-Mg-30,241.666,227.2562151507512
188,12-Mg-31,244.044,243.29938381120564
189,12-Mg-32,249.85399,245.8340450775549
190,12-Mg-33,252.076,247.61366496151686
191,12-Mg-34,256.23203,251.33031828145684
192,12-Mg-35,256.913,268.945294691205
193,12-Mg-36,259.785,260.2340574682653
194,12-Mg-37,260.056,270.8247275152057
195,12-Mg-38,262.328,269.8025392749905
196,12-Mg-39,261.799,284.7493903478384
197,12-Mg-40,263.271,278.9430236947536
198,13-Al-21,133.229,148.3809491508305
199,13-Al-22,149.221,162.4172356266901
200,13-Al-23,168.703,164.57973476162553
201,13-Al-23-m,168.153,174.46940208005162
202,13-Al-24,183.59999,173.1319336797297
203,13-Al-24-m,183.174,178.18719585148992
204,13-Al-25,200.532,205.68923060157897
205,13-Al-26,211.897,209.56670320540667
206,13-Al-26-m,211.66899,215.5581979441792
207,13-Al-27,224.955,219.51264321283253
208,13-Al-28,232.681,223.11257991436125
209,13-Al-29,242.117,237.44847705919295
210,13-Al-30,247.845,237.53426088353993
211,13-Al-31,254.999,243.5724516432509
212,13-Al-32,259.176,259.33288206785915
213,13-Al-32-m,258.216,245.9281088922322
214,13-Al-33,264.718,261.5992247796357
215,13-Al-34,267.189,285.9807655135691
216,13-Al-35,272.331,287.33205993548034
217,13-Al-36,274.62198,290.58706473794575
218,13-Al-37,278.57397,307.77957416936755
219,13-Al-38,280.445,298.4806138592064
220,13-Al-39,283.217,308.64887941831347
221,13-Al-40,283.388,307.0562779574543
222,13-Al-41,285.06,321.27289637365936
223,13-Al-42,285.132,315.2201297064423
224,14-Si-22,134.45801,121.77956644326821
225,14-Si-23,150.92,154.7464494905621
226,14-Si-24,172.00699,170.7649187836349
227,14-Si-25,187.00899,173.9709622847885
228,14-Si-26,206.05,182.84759622023256
229,14-Si-27,219.36,216.38290060370417
230,14-Si-28,236.541,221.45950327884407
231,14-Si-29,245.01399,231.85749951305988
232,14-Si-30,255.62401,236.44484849541635
233,14-Si-31,262.211,250.7593426463753
234,14-Si-32,271.414,251.7843585814014
235,14-Si-33,275.89697,267.3191045903265
236,14-Si-34,283.434,269.86884168812634
237,14-Si-35,285.908,292.98994917705653
238,14-Si-36,292.09998,288.9576563766748
239,14-Si-37,294.271,291.0639921809733
240,14-Si-38,299.833,294.88434847414493
241,14-Si-39,301.934,311.9785603599846
242,14-Si-40,306.406,304.149438937068
243,14-Si-41,306.377,314.61422188574073
244,14-Si-42,309.64902,313.6364331408441
245,14-Si-43,309.42102,327.83552297374604
246,14-Si-44,311.392,322.6281901871264
247,15-P-24,149.979,161.21548095466943
248,15-P-25,171.18,186.10970931628347
249,15-P-26,187.15201,205.44597073472292
250,15-P-27,206.914,208.8438288043216
251,15-P-28,221.424,217.407369746916
252,15-P-29,239.289,255.4087290657163
253,15-P-30,250.60901,260.9302328061908
254,15-P-31,262.91998,289.93382036875187
255,15-P-32,270.85602,300.28615167516466
256,15-P-33,280.96,304.2983225367814
257,15-P-34,287.251,317.7440582306087
258,15-P-35,295.623,318.4050201756954
259,15-P-36,299.08798,320.03958400264383
260,15-P-37,305.899,315.7576104372442
261,15-P-38,309.74,317.72274897247553
262,15-P-39,315.922,321.31342145840824
263,15-P-40,319.233,338.10392954798044
264,15-P-41,324.475,330.12017539998885
265,15-P-42,326.366,340.3153431163579
266,15-P-43,329.53802,338.9878263270557
267,15-P-44,331.31,352.5962560195625
268,15-P-45,333.581,347.3314319793284
269,15-P-46,334.053,365.0827938901782
270,16-S-26,171.339,174.62598763303458
271,16-S-27,187.871,198.7435997695327
272,16-S-28,209.413,206.32874268492313
273,16-S-29,224.71399,210.17315781792254
274,16-S-30,243.688,219.22453079458327
275,16-S-31,256.741,257.02585804510113
276,16-S-32,271.784,263.8488825297654
277,16-S-33,280.426,292.06602723717685
278,16-S-34,291.843,292.1181443083882
279,16-S-35,298.83,302.99961386477946
280,16-S-36,308.719,308.1003378702402
281,16-S-37,313.023,321.4371838799119
282,16-S-38,321.059,322.80985005044937
283,16-S-39,325.42902,325.0935651192963
284,16-S-40,333.211,328.90498527196047
285,16-S-41,337.432,345.4630599725991
286,16-S-42,344.164,338.0042884567976
287,16-S-43,346.526,348.1723040539324
288,16-S-44,351.72702,347.07737687979636
289,16-S-45,353.99902,360.4022559600472
290,16-S-46,358.06998,355.56405451592804
291,16-S-48,361.71298,363.89185007345674
292,16-S-49,360.98502,381.27242464374007
293,17-Cl-28,186.1,217.0600475864932
294,17-Cl-29,207.632,229.89748519825937
295,17-Cl-30,224.403,239.33370587642492
296,17-Cl-31,243.985,246.64309386856854
297,17-Cl-32,258.316,256.44194687795635
298,17-Cl-33,274.06097,296.8326145762503
299,17-Cl-34,285.568,304.387152772665
300,17-Cl-34-m,285.422,307.46268487906457
301,17-Cl-35,298.214,304.80746382898093
302,17-Cl-36,306.794,315.83844189001616
303,17-Cl-37,317.106,321.1399790949225
304,17-Cl-38,323.213,334.5139444574714
305,17-Cl-38-m,323.213,322.6546236656904
306,17-Cl-39,331.287,336.0073422605991
307,17-Cl-40,337.11798,338.3636712823808
308,17-Cl-41,344.94,342.24633059713244
309,17-Cl-42,350.611,358.83055756911637
310,17-Cl-43,357.943,351.5764736633301
311,17-Cl-44,362.075,361.7029643278271
312,17-Cl-45,368.276,360.6316273148209
313,17-Cl-46,372.68802,373.85170983821155
314,17-Cl-47,376.559,369.076561301589
315,17-Cl-48,378.83102,386.1463706498891
316,17-Cl-49,382.202,377.34130395162106
317,17-Cl-50,382.974,394.58421196569503
318,17-Cl-51,384.845,385.3295261698663
319,18-Ar-30,207.961,236.5252268921137
320,18-Ar-31,224.84201,250.96181184388698
321,18-Ar-32,246.404,249.4693982660249
322,18-Ar-33,261.659,257.4602919528484
323,18-Ar-34,278.724,270.5256792606711
324,18-Ar-35,291.466,314.37569567373396
325,18-Ar-36,306.72098,322.49961599765714
326,18-Ar-37,315.509,333.6475762616992
327,18-Ar-38,327.34702,338.95461262999476
328,18-Ar-39,333.946,352.21650129324195
329,18-Ar-40,343.816,353.74745588269826
330,18-Ar-41,349.915,356.0822569296211
331,18-Ar-42,359.342,359.8579325202554
332,18-Ar-43,365.0,376.3303640001565
333,18-Ar-44,373.73502,369.13989541630446
334,18-Ar-45,378.904,379.1408114349991
335,18-Ar-46,386.925,377.9079677426815
336,18-Ar-47,391.187,390.82394028159973
337,18-Ar-48,397.048,386.0557594349533
338,18-Ar-49,399.52,402.87113874076306
339,18-Ar-50,403.991,394.0294213683158
340,18-Ar-51,405.363,410.982592211321
341,18-Ar-52,408.634,401.70719081704317
342,18-Ar-53,409.106,413.4726508882493
343,19-K-32,223.021,244.078030977346
344,19-K-33,244.73299,258.3508439694345
345,19-K-34,261.064,257.6244857233614
346,19-K-35,278.80402,265.64645280785857
347,19-K-36,293.133,278.4846559281647
348,19-K-37,308.579,323.7265230931342
349,19-K-38,320.65,332.12999463775753
350,19-K-38-m,320.52002,334.7006035602391
351,19-K-38-m,317.192,328.7959706068188
352,19-K-39,333.729,343.2338678589463
353,19-K-40,341.529,348.57805482536554
354,19-K-41,351.624,361.6372555743754
355,19-K-42,359.15802,363.34237116798755
356,19-K-43,368.801,373.52288486373425
357,19-K-44,376.089,389.7986275167316
358,19-K-45,384.95898,405.6182520608902
359,19-K-46,391.841,407.3786404956132
360,19-K-47,400.19,410.32928535163404
361,19-K-48,404.68997,424.6946623865664
362,19-K-49,410.957,418.11688184191286
363,19-K-50,414.10898,426.7277593329996
364,19-K-51,418.78,425.0804474454671
365,19-K-52,421.052,436.0910848510116
366,19-K-53,424.923,431.53030995082855
367,19-K-54,426.395,446.3872059589177
368,19-K-55,429.066,437.5731718748957
369,20-Ca-34,245.582,258.24486009320617
370,20-Ca-35,262.253,273.3679968469739
371,20-Ca-36,281.365,274.4236487462222
372,20-Ca-37,296.158,282.957475459367
373,20-Ca-38,313.127,296.13484573075175
374,20-Ca-39,326.413,343.1983732588887
375,20-Ca-40,342.05698,351.8297476316988
376,20-Ca-41,350.41998,362.9345582102835
377,20-Ca-42,361.901,368.4443449833095
378,20-Ca-43,369.833,381.05058339338
379,20-Ca-44,380.965,382.88149234952033
380,20-Ca-45,388.379,399.2945266157687
381,20-Ca-46,398.77502,401.4314202711731
382,20-Ca-47,406.052,417.1692760051638
383,20-Ca-48,415.99698,416.97274340449275
384,20-Ca-49,421.144,419.14522539569435
385,20-Ca-50,427.49698,422.38863821169736
386,20-Ca-51,431.858,436.51577024184166
387,20-Ca-52,436.569,430.8518819129318
388,20-Ca-53,440.04102,439.46407170437277
389,20-Ca-54,444.112,438.237414570868
390,20-Ca-55,446.384,449.07342229355874
391,20-Ca-56,449.755,445.0911531328708
392,20-Ca-57,451.52698,459.8107887729555
393,21-Sc-36,260.242,284.9712315981984
394,21-Sc-37,279.414,301.65225634393096
395,21-Sc-38,295.185,304.28916767954826
396,21-Sc-39,312.525,313.10082712483404
397,21-Sc-40,326.951,326.67904266394675
398,21-Sc-41,343.142,377.0455676932186
399,21-Sc-42,354.692,385.50059389461575
400,21-Sc-42-m,354.076,387.4841046348065
401,21-Sc-43,366.831,396.2550827691108
402,21-Sc-44,376.53,401.39098892216384
403,21-Sc-44-m,376.26,409.39458380170163
404,21-Sc-45,387.853,413.3701039891392
405,21-Sc-45-m,387.853,402.916975517422
406,21-Sc-46,396.615,414.85550300915537
407,21-Sc-46-m,396.472,424.79758422863483
408,21-Sc-47,407.26102,426.13556817552444
409,21-Sc-48,415.497,439.076630647406
410,21-Sc-49,425.624,454.54865182392297
411,21-Sc-50,431.681,456.21002407239376
412,21-Sc-50-m,431.424,468.8581623580605
413,21-Sc-51,438.433,470.3517476326674
414,21-Sc-52,443.647,469.41395280332864
415,21-Sc-53,448.958,471.09222873017194
416,21-Sc-54,453.63,473.78547524528204
417,21-Sc-55,457.101,488.0114984806925
418,21-Sc-56,460.87302,481.9223935917616
419,21-Sc-56-m ,460.87302,485.6435462272018
420,21-Sc-57,464.344,479.97943918156625
421,21-Sc-57-m ,464.344,493.119877571553
422,21-Sc-58,466.916,490.8483793940991
423,21-Sc-59,469.787,486.4115856321454
424,21-Sc-60,471.85898,502.2589247099757
425,22-Ti-38,280.40298,283.3835356410444
426,22-Ti-39,296.074,299.14038848492504
427,22-Ti-40,314.496,302.0429469065368
428,22-Ti-41,329.417,311.0558257394731
429,22-Ti-42,346.911,324.3473661416769
430,22-Ti-43,359.181,374.28895581814646
431,22-Ti-44,375.47998,383.3711366078854
432,22-Ti-45,385.00803,394.3748688139468
433,22-Ti-46,398.198,399.9005281722099
434,22-Ti-47,407.079,412.0355570193678
435,22-Ti-48,418.70602,414.20966376338896
436,22-Ti-49,426.848,425.73734750850497
437,22-Ti-50,437.78802,426.1267257707566
438,22-Ti-51,444.16,438.8487278192192
439,22-Ti-52,451.96802,448.7070717779994
440,22-Ti-53,457.406,462.9969290520698
441,22-Ti-54,464.237,465.75913382627067
442,22-Ti-55,468.389,478.5697473938912
443,22-Ti-56,473.73,478.4651695537567
444,22-Ti-57,476.362,480.43149540835617
445,22-Ti-58,481.73297,483.1547061148882
446,22-Ti-59,484.20502,495.95241539569196
447,22-Ti-60,488.676,491.2415070859343
448,22-Ti-61,490.748,501.35178146748245
449,22-Ti-62,494.919,497.7065235358626
450,22-Ti-63,496.491,512.4336580351145
451,23-V-40,294.563,314.10773643949625
452,23-V-41,313.135,332.5602104372233
453,23-V-42,329.176,337.4280636202991
454,23-V-43,347.098,346.8523173690438
455,23-V-44,361.269,360.63128361710903
456,23-V-44-m ,361.269,373.0723284087777
457,23-V-45,377.1,413.05371462278066
458,23-V-46,390.36502,421.4091934687346
459,23-V-47,403.366,431.7589314196855
460,23-V-48,413.91098,436.670309231177
461,23-V-49,425.463,447.76180933474
462,23-V-50,434.8,449.513167893216
463,23-V-51,445.851,460.0242250519991
464,23-V-52,453.163,459.7720134220123
465,23-V-53,461.642,472.1183226262033
466,23-V-54,467.75598,483.0702502135187
467,23-V-55,475.086,491.0618469183892
468,23-V-56,480.08798,503.4812075089663
469,23-V-56-m ,480.08798,492.6231093969792
470,23-V-57,486.269,517.6619563821555
471,23-V-58,490.361,520.0705274561346
472,23-V-59,495.32202,533.5685364474059
473,23-V-60,498.894,532.6894201910496
474,23-V-60-m ,498.894,535.4857447744608
475,23-V-61,503.765,534.7213610633612
476,23-V-62,506.837,537.3549604028464
477,23-V-63,511.408,552.6025157282949
478,23-V-64,513.98,547.0951035940052
479,23-V-65,517.95197,542.9094903689028
480,24-Cr-42,314.224,325.5395597682595
481,24-Cr-43,330.42502,344.41022014553846
482,24-Cr-44,349.827,352.18588095164296
483,24-Cr-45,363.43802,361.3483620249629
484,24-Cr-46,381.984,375.18416337646545
485,24-Cr-47,395.139,431.26294437627496
486,24-Cr-48,411.472,439.99436602847277
487,24-Cr-49,422.055,450.3792861270159
488,24-Cr-50,435.056,455.5093181737214
489,24-Cr-51,444.31598,466.4540593543351
490,24-Cr-52,456.355,468.3711114551574
491,24-Cr-53,464.295,481.4481219946891
492,24-Cr-54,474.015,483.59307692369816
493,24-Cr-55,480.261,497.221034895286
494,24-Cr-56,488.50598,496.60859681805965
495,24-Cr-57,493.82098,512.2046928685457
496,24-Cr-58,501.198,517.0381450351924
497,24-Cr-59,505.33,527.201130147636
498,24-Cr-60,512.011,528.6130403478146
499,24-Cr-61,515.783,533.2588335638047
500,24-Cr-62,522.05396,548.4333999933601
501,24-Cr-63,525.226,562.7344743109346
502,24-Cr-64,530.997,565.0443728963734
503,24-Cr-65,533.669,567.9997982751131
504,24-Cr-66,538.741,581.845941803217
505,24-Cr-67,541.012,576.2251719145179
506,25-Mn-44,329.184,339.26231581781803
507,25-Mn-45,348.75598,359.3962840027809
508,25-Mn-46,364.09702,368.5298944683075
509,25-Mn-47,382.059,378.29937694595753
510,25-Mn-48,397.19,392.6338836773187
511,25-Mn-49,413.557,448.88807549114523
512,25-Mn-50,426.63998,457.39540623523294
513,25-Mn-50-m,426.41098,458.5671654705852
514,25-Mn-51,440.326,467.3859800773263
515,25-Mn-52,450.862,472.39449936027825
516,25-Mn-52-m,450.48398,478.8196781208813
517,25-Mn-53,462.915,482.5711074002087
518,25-Mn-54,471.85498,484.4547895777374
519,25-Mn-55,482.081,496.86208950315415
520,25-Mn-56,489.35202,498.8331646352261
521,25-Mn-57,498.001,511.4770848126113
522,25-Mn-58,504.496,510.97609852975603
523,25-Mn-58-m,504.41602,526.7596348141731
524,25-Mn-59,512.13696,526.0418690108955
525,25-Mn-60,517.909,532.6642990128398
526,25-Mn-60-m,517.63904,538.9680899906755
527,25-Mn-61,524.36,543.1909475496412
528,25-Mn-62,528.912,545.2007667874099
529,25-Mn-63,535.343,561.0177354856133
530,25-Mn-64,539.615,564.2694907824398
531,25-Mn-64-m,539.41504,575.7747404405475
532,25-Mn-65,545.786,579.1224811347128
533,25-Mn-66,549.458,579.3533210160733
534,25-Mn-67,554.63,582.128023888886
535,25-Mn-69,562.673,599.717972856164
536,26-Fe-45,329.293,325.348370104745
537,26-Fe-46,350.145,344.0656788120568
538,26-Fe-47,365.616,364.3670590279251
539,26-Fe-48,385.24802,372.5471895503551
540,26-Fe-49,399.73898,383.0605276121348
541,26-Fe-50,417.711,397.80797152163086
542,26-Fe-51,431.525,450.6235614643842
543,26-Fe-52,447.70502,459.31867614011463
544,26-Fe-52,440.747,460.1242723313868
545,26-Fe-53,458.391,469.30296968765555
546,26-Fe-53,455.351,464.6035908738673
547,26-Fe-54,471.769,474.50655304469166
548,26-Fe-55,481.068,484.55546176205576
549,26-Fe-56,492.26602,486.73247431400415
550,26-Fe-57,499.912,499.4965324642956
551,26-Fe-58,509.957,502.8922971023768
552,26-Fe-59,516.538,514.1918905478269
553,26-Fe-60,525.358,512.1547004740984
554,26-Fe-61,530.939,530.7814604569674
555,26-Fe-62,538.989,527.5903209384085
556,26-Fe-63,543.711,539.762969062388
557,26-Fe-64,551.032,544.1505515610576
558,26-Fe-65,555.184,559.3298672680855
559,26-Fe-66,561.976,563.0095574613811
560,26-Fe-67,566.14703,577.268825639099
561,26-Fe-67,565.747,563.8071861147881
562,26-Fe-68,571.619,578.0115876396001
563,26-Fe-69,574.99,581.0315656976701
564,26-Fe-70,580.562,584.6131458168626
565,26-Fe-71,583.73303,598.2830661545396
566,26-Fe-72,589.10504,591.4207351497412
567,27-Co-50,399.639,407.86206694991887
568,27-Co-51,417.79,418.4910749143511
569,27-Co-52,432.512,433.00824135692415
570,27-Co-53,449.308,478.66854486341776
571,27-Co-53,446.118,460.0179135122001
572,27-Co-54,462.744,486.4501735116094
573,27-Co-54,462.547,486.80530698366465
574,27-Co-55,476.833,495.0569891206473
575,27-Co-56,486.91702,499.5802072345018
576,27-Co-57,498.293,508.04710662958024
577,27-Co-58,506.867,509.78715440881257
578,27-Co-58-m,506.842,519.1204844901562
579,27-Co-59,517.321,520.7257402758598
580,27-Co-60,524.813,523.7800256146193
581,27-Co-60-m,524.754,533.4613027613163
582,27-Co-61,534.13403,536.4550348123015
583,27-Co-62,540.73804,537.8166401655675
584,27-Co-62-m,540.716,553.2085485299826
585,27-Co-63,549.218,554.6933226450682
586,27-Co-64,555.242,552.0457254351378
587,27-Co-65,562.691,568.8555430870653
588,27-Co-66,567.693,563.7940631112457
589,27-Co-67,574.765,589.2361924933791
590,27-Co-68,579.136,585.4408948879243
591,27-Co-68-m ,579.136,591.8265484116674
592,27-Co-69,585.80804,591.315876102388
593,27-Co-70-m ,589.479,607.8423618587852
594,27-Co-70,589.479,608.160063525498
595,27-Co-71,595.851,622.646609626472
596,27-Co-72,599.32196,625.9394836677313
597,27-Co-73,605.09406,629.7021612358094
598,27-Co-74,608.365,644.3209372200967
599,27-Co-75,613.737,638.0022735049129
600,28-Ni-48,347.123,338.9652360138148
601,28-Ni-49,364.594,370.05828694754837
602,28-Ni-50,385.466,392.1359594286233
603,28-Ni-51,401.138,415.9125921897441
604,28-Ni-52,420.45898,426.5950607709885
605,28-Ni-53,435.251,437.4599391014725
606,28-Ni-54,453.162,451.9151462201774
607,28-Ni-55,467.359,493.8286134985834
608,28-Ni-56,483.99802,501.1754957865626
609,28-Ni-57,494.249,509.3660934665799
610,28-Ni-58,506.465,513.7218370590359
611,28-Ni-59,515.465,521.6228537942171
612,28-Ni-60,526.85297,523.2816014419794
613,28-Ni-61,534.674,534.1004555243254
614,28-Ni-62,545.27,537.2186061469913
615,28-Ni-63,552.10803,549.9629173014761
616,28-Ni-64,561.766,551.6267891696692
617,28-Ni-65,567.865,569.4358298056126
618,28-Ni-66,576.817,567.0923113349081
619,28-Ni-67,582.624,585.272670480609
620,28-Ni-68,590.417,580.3432954071164
621,28-Ni-68,587.567,580.252934154153
622,28-Ni-69,595.004,607.8761067250372
623,28-Ni-69,594.683,577.2831984525026
624,28-Ni-70,602.19696,604.2586570628285
625,28-Ni-71,606.36804,621.1107807785571
626,28-Ni-72,613.14,625.4048774996103
627,28-Ni-73,617.211,640.3120471093655
628,28-Ni-74,623.783,641.404755870998
629,28-Ni-75,627.354,644.973088005662
630,28-Ni-76,633.12604,648.9473583832383
631,28-Ni-76,630.726,659.3743970741034
632,28-Ni-77,636.297,663.3231713305116
633,28-Ni-78,641.969,657.6255381353498
634,29-Cu-52,399.627,413.4888359259516
635,29-Cu-53,418.598,439.0181395459026
636,29-Cu-54,434.86,450.7611030396074
637,29-Cu-55,452.841,461.8389177251905
638,29-Cu-56,467.913,475.9583946699351
639,29-Cu-57,484.694,515.9019428903908
640,29-Cu-58,497.11798,523.0292648310066
641,29-Cu-59,509.884,531.3762449699045
642,29-Cu-60,519.943,535.7944478101731
643,29-Cu-61,531.654,543.7993549900651
644,29-Cu-62,540.539,545.5450894041658
645,29-Cu-63,551.393,557.6046297357083
646,29-Cu-64,559.309,560.9785539464654
647,29-Cu-65,569.22,575.3325577116609
648,29-Cu-66,576.28595,577.4936039426327
649,29-Cu-67,585.41705,600.1317849012017
